id,name,date,lat,lng,cuisine,status,score,site,weight,rats,bugs,slime,condemned
220901,"EL PALENQUE MEXICAN RESTAURANT","2013-08-09 00:00:00",29.7367,-95.5679,"MEXICAN / HISPANIC",FAIL,3,"TOTAL ESTABLISHMENT",11,0,0,0,0
220905,"COASTAL EXPRESS","2013-10-21 00:00:00",29.6855,-95.2903,"BEVERAGES, ETC.",PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
220907,"PANERA BREAD","2013-09-17 00:00:00",29.7788,-95.5399,DELI,PASS,1,Restaurant,10,0,0,0,0
220909,"HILTON AMERICAS - HOUSTON","2013-10-18 00:00:00",29.7525,-95.3606,"LOCAL / CONTINENTAL",PASS,1,"PROPOSED SITE",1,0,0,0,0
220915,"EMPIRE CAFE","2014-04-08 00:00:00",29.7428,-95.4037,ITALIAN,PASS,2,"TOTAL ESTABLISHMENT",9,0,0,0,0
220924,"LA DOLCE VITA CAFE","2013-12-18 00:00:00",29.7582,-95.3678,,PASS,1,Kitchen,2,0,0,0,0
220925,"SPARROW BAR & COOK SHOP","2014-03-25 00:00:00",29.7388,-95.3805,"LOCAL / CONTINENTAL",FAIL,3,ESTABLISHMENT,10,0,0,0,0
220928,"SUBWAY #32308","2014-03-26 00:00:00",29.7546,-95.3719,,PASS,2,Kitchen,7,0,0,0,0
220933,"MURPHY'S DELI","2014-01-29 00:00:00",29.7627,-95.3642,SANDWICHES,PASS,2,Kitchen,6,0,0,0,0
220938,"CATERING KITCHEN AKIN,GUMP,STR","2014-01-30 00:00:00",29.7574,-95.3684,,PASS,1,Kitchen,1,0,0,0,0
220956,"BON APPETIT","2014-01-21 00:00:00",29.7544,-95.3708,,PASS,2,"Total Establishment",7,0,0,0,0
220966,"KOMODO'S PUB","2014-03-25 00:00:00",29.7529,-95.377,,PASS,1,Bar,3,0,0,0,0
220975,"STARBUCKS #9313","2013-07-02 00:00:00",29.7557,-95.3627,"BEVERAGES, ETC.",PASS,1,Kitchen,1,0,0,0,0
220993,"JESSICA'S MEXICAN FOOD","2014-01-15 00:00:00",29.9204,-95.4053,,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
221011,"CHRISTIAN LIFE CENTER","2014-01-02 00:00:00",29.9667,-95.2879,,PASS,1,Kitchen,6,0,0,0,0
221014,"GREEN'S DISCOUNT LIQUOR","2013-08-01 00:00:00",29.952,-95.3998,,PASS,1,0,1,0,0,0,0
221028,"GOLDEN SEAFOOD RESTAURANT","2014-02-11 00:00:00",29.8611,-95.3847,SEAFOOD,FAIL,3,ESTABLISHMENT,9,0,0,0,0
221030,"AIRPORT FOOD STORE","2013-12-05 00:00:00",29.9601,-95.3062,,PASS,1,Grocery,4,0,0,0,0
221043,"HARVEST CHRISTIAN ACADEMY","2014-01-29 00:00:00",29.9545,-95.3999,,PASS,1,KITCHEN,2,0,0,0,0
221052,"FAMILY DOLLAR STORE #5498","2014-02-10 00:00:00",30.0201,-95.1025,,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
221066,"MARBLE SLAB CREAMERY","2013-11-05 00:00:00",29.6992,-95.2967,DESSERTS,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
221073,"HOUSTON CAN ACADEMY","2014-01-09 00:00:00",29.6588,-95.256,,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
221078,"SORRENTO RISTORANTE ITALIANO","2013-11-04 00:00:00",29.7445,-95.3867,ITALIAN,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
221085,"SHELL FOOD MART","2014-02-18 00:00:00",29.7139,-95.3818,"BEVERAGES, ETC.",PASS,1,ESTABLISHMENT,3,0,0,0,0
221122,"YERBERIA LA SULTANA","2013-07-10 00:00:00",29.7414,-95.3058,,FAIL,5,0,51,0,0,0,0
221123,"NEW ELLINGTON FOOD STORE","2014-03-17 00:00:00",29.5887,-95.182,OTHER,PASS,1,GROCERY,2,0,0,0,0
221132,"ANDRADE'S BAKERY","2013-11-21 00:00:00",29.7097,-95.519,,PASS,2,KITCHEN,7,0,0,0,0
221137,"COM TAM KIEU GIANG","2014-03-13 00:00:00",29.7037,-95.5794,VIETNAMESE,FAIL,4,ESTABLISHMENT,19,0,0,0,0
221141,"99 CENTS ONLY STORE 2814","2013-12-13 00:00:00",29.6751,-95.5865,,PASS,3,0,9,0,0,0,0
221150,"MARIA'S ALL NATURAL YOGURT","2014-01-26 00:00:00",29.7057,-95.4809,,PASS,3,0,13,0,0,0,0
221155,"PARKVIEW CHEVRON","2013-12-31 00:00:00",29.7926,-95.6885,,PASS,1,STORE,3,0,0,0,0
221165,"POPEYE'S #3282","2014-04-01 00:00:00",29.7036,-95.6027,CHICKEN,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
221166,"POP CORNER","2014-01-14 00:00:00",29.7036,-95.6027,"BEVERAGES, ETC.",PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
221179,"CVS PHARMACY #5884","2014-02-15 00:00:00",29.7037,-95.5956,,PASS,1,Store,3,0,0,0,0
221189,"YIA YIA MARY'S PAPPAS GREEK KITCHEN","2014-01-14 00:00:00",29.7482,-95.4573,GREEK,PASS,1,"Total Estaclishment",2,0,0,0,0
221587,"CARRABBA'S ITALIAN GRILL","2014-04-03 00:00:00",30.0502,-95.2429,ITALIAN,FAIL,3,Kitchen,12,0,0,0,0
221608,"KARRI ALL FOOD STORE","2014-02-15 00:00:00",29.7869,-95.3259,,PASS,1,Store,1,0,0,0,0
221613,SHADE,"2014-03-27 00:00:00",29.8029,-95.4011,"LOCAL / CONTINENTAL",PASS,1,ESTABLISHMENT,2,0,0,0,0
221615,"ZZ GATOR'S COVE","2013-12-10 00:00:00",30.029,-95.2448,PIZZA,PASS,1,Bar,1,0,0,0,0
221617,"DOLLAR ONLY","2014-03-05 00:00:00",29.8159,-95.4852,,PASS,1,0,1,0,0,0,0
221645,"BJ'S RESTAURANT BREWERY","2014-02-20 00:00:00",29.9986,-95.1613,"BAR & GRILL",PASS,1,"TOTAL FACILITY",3,0,0,0,0
221659,"PHILLIPS 66","2013-10-23 00:00:00",29.8082,-95.4412,,PASS,1,ESTABLISHMENT,1,0,0,0,0
221745,MCDONALD'S,"2013-10-25 00:00:00",29.7857,-95.2187,"BURGERS, ETC.",PASS,1,Kitchen,7,0,0,0,0
221783,"PHO HOANG","2014-01-08 00:00:00",29.5725,-95.1093,VIETNAMESE,PASS,2,KITCHEN,5,0,0,0,0
221808,"ALL AMERICAN TRADING","2014-01-09 00:00:00",29.734,-95.3107,,PASS,1,Warehouse,4,0,0,0,0
221856,SUBWAY,"2013-09-24 00:00:00",29.6752,-95.5087,,PASS,1,kitchen,3,0,0,0,0
221889,"TIENDA RIO LEMPA","2014-02-11 00:00:00",29.7723,-95.2148,,PASS,1,0,2,0,0,0,0
221895,"STRIPES # 4440","2014-02-24 00:00:00",29.5703,-95.1485,OTHER,PASS,3,"TOTAL ESTABLISHMENT",11,0,0,0,0
221915,"SAN FELIPE @ 610 MOBIL","2013-11-07 00:00:00",29.7468,-95.4551,,PASS,1,0,4,0,0,0,0
221926,"TIP TOP GROCERY STORE","2014-02-13 00:00:00",29.7605,-95.2131,"MEXICAN / HISPANIC",PASS,3,"Total establishments",11,0,0,0,0
221936,"ANTONE'S WEST LOOP","2013-12-26 00:00:00",29.7469,-95.4554,SANDWICHES,PASS,1,KITCHEN,4,0,0,0,0
221937,"ANTONE'S NORTH LOOP","2013-08-15 00:00:00",29.8083,-95.441,SANDWICHES,PASS,2,"Sandwich Shop",6,0,0,0,0
221947,MCDONALD'S,"2013-12-17 00:00:00",29.5775,-95.1068,,PASS,2,KITCHEN,6,0,0,0,0
221982,"BUDDY'S FOOD SERVICE-Mobile Caterers","2013-10-07 00:00:00",29.8099,-95.382,,PASS,3,"2520 AIRLINE DR (M-SAT/5A-2P)",9,0,0,0,0
222075,"AL-AQSA HALAL MEAT","2013-12-23 00:00:00",29.7217,-95.501,,PASS,1,STORE,4,0,0,0,0
222080,WALGREENS,"2014-01-30 00:00:00",29.7355,-95.6432,,PASS,1,0,1,0,0,0,0
222109,"TACOS ARGELIA 99-DELLA CARTS","2014-03-26 00:00:00",29.8304,-95.57,,PASS,1,"7411 Park Place",1,0,0,0,0
222226,"EL GALLITO REGIO-TACOS EL GUERO","2013-10-09 00:00:00",29.6834,-95.2305,,PASS,2,"3032 Broadway",7,0,0,0,0
222271,"KINDER STARS","2014-04-08 00:00:00",29.7114,-95.6148,,PASS,1,ESTABLISHMENT,4,0,0,0,0
222275,"SABOR CENTRAL AMERICAN CUISINE","2014-02-04 00:00:00",29.7057,-95.4809,,PASS,2,Restuarant,6,0,0,0,0
222287,"HEB BAKERY","2013-07-18 00:00:00",29.8324,-95.5398,,PASS,1,warehouse,2,0,0,0,0
222309,"SMITH & WOLLENSKY","2014-02-25 00:00:00",29.7417,-95.4459,"LOCAL / CONTINENTAL",PASS,1,"TOTAL EST.",3,0,0,0,0
222313,"SHANGHAI RESTAURANT","2014-03-20 00:00:00",29.705,-95.5439,CHINESE,FAIL,3,"TOTAL ESTABLISHMENT",12,0,0,0,0
222317,"SHOP OR BUY","2014-03-09 00:00:00",29.7033,-95.6084,"BEVERAGES, ETC.",PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
222320,"THE CONNECTION CENTER","2014-03-31 00:00:00",29.7726,-95.5713,CAFETERIA,PASS,2,Kitchen,7,0,0,0,0
222332,"WESTWOOD COUNTRY CLUB","2014-03-18 00:00:00",29.6822,-95.5477,"LOCAL / CONTINENTAL",PASS,1,"TOTAL SITES",4,0,0,0,0
222341,"SHIPLEY DONUTS","2013-09-11 00:00:00",29.7388,-95.6441,,PASS,1,Kitchen,2,0,0,0,0
222346,"UPTOWN SUSHI","2014-03-03 00:00:00",29.7575,-95.4577,SUSHI,FAIL,3,"Total Establishment",9,0,0,0,0
222353,"JOSIE'S PLACE","2014-02-10 00:00:00",29.8683,-95.4128,"SOUL FOOD",PASS,1,KITCHEN,4,0,0,0,0
222367,"TAQUERIA TEPATITLAN","2013-10-03 00:00:00",29.654,-95.5649,,FAIL,3,"TOTAL ESTABLISHMENT",14,0,0,0,0
222368,"CVS PHARMACY #5882","2014-02-06 00:00:00",29.6743,-95.571,,PASS,2,STORE,6,0,0,0,0
222372,"NEW YANG CHINESE RESTAURANT","2013-07-27 00:00:00",29.7289,-95.5278,CHINESE,PASS,1,"Total Establishment",4,0,1,0,0
222377,"TEXAS GOURMET NUTS - Disney Store","2014-01-15 00:00:00",29.9631,-95.5417,,PASS,1,0,1,0,0,0,0
222378,"WATKINS CENTER","2013-12-09 00:00:00",29.6454,-95.3561,,PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
222379,"GODIVA CHOCOLATIER #237","2014-03-06 00:00:00",29.5402,-95.1497,,PASS,2,KITCHEN,5,0,0,0,0
222380,"ROSE GROCERY","2014-03-31 00:00:00",29.6901,-95.2776,,PASS,1,store,2,0,0,0,0
222385,"TUESDAY MORNING #710","2014-02-21 00:00:00",29.7334,-95.4112,,PASS,1,Store,1,0,0,0,0
222392,"FLEMING FOOD STORE","2013-08-18 00:00:00",29.7758,-95.2189,,PASS,3,Store,18,1,0,1,0
222395,"C D MARKET","2013-11-07 00:00:00",29.7212,-95.32,,PASS,1,"Total Establishment",1,0,0,0,0
222404,"COLIMA MEXICAN KITCHEN","2014-03-07 00:00:00",29.7293,-95.4843,"MEXICAN / HISPANIC",PASS,2,"Total Establishment",7,0,0,0,0
222406,"SUPERWAY FOOD STORE","2013-10-02 00:00:00",29.6949,-95.4846,,PASS,2,RETAIL,7,0,0,0,0
222409,"KINDERCARE/HALIBURTON KID'S","2013-10-17 00:00:00",29.7043,-95.5628,,PASS,1,Kitchen,1,0,0,0,0
222410,"TURQUOISE GRILL","2013-10-11 00:00:00",29.4248,-98.4256,"MIDDLE EASTERN",PASS,1,Kitchen,1,0,0,0,0
222418,"DOS AMIGAS FOOD STORE","2013-12-04 00:00:00",29.7226,-95.4766,,PASS,3,"Total Establishment",15,0,0,1,0
222470,"LOS REGIOS -  MI JALISCO","2014-03-17 00:00:00",29.7941,-95.361,,PASS,2,"3703 Irvington (Mon-Sun; 9am-9pm)",5,0,0,0,0
222574,"FLOWERS BAKERY WAREHOUSE","2013-11-01 00:00:00",29.829,-95.4,,PASS,1,0,1,0,0,0,0
222584,"SPRINKLE DONUTS","2013-09-05 00:00:00",29.8866,-95.4946,,PASS,2,KITCHEN,5,0,0,0,0
222595,"FAMILY DOLLAR #5805","2014-02-19 00:00:00",29.8482,-95.3625,,PASS,1,0,2,0,0,0,0
222602,"DON JOSE'S RESTAURANT","2014-01-06 00:00:00",29.8413,-95.4733,"MEXICAN / HISPANIC",PASS,2,"Total Establishment",5,0,0,0,0
222613,"MEXICAN HARVEST","2013-11-20 00:00:00",29.8114,-95.382,,PASS,1,0,3,0,0,0,0
222614,"DIRECTIONS OF RECOVERY","2014-03-31 00:00:00",29.8326,-95.4088,,PASS,1,KITCHEN,4,0,0,0,0
222627,"TAQUERIA LA FUENTE","2014-01-21 00:00:00",29.8512,-95.3625,"MEXICAN / HISPANIC",PASS,1,ESTABLISHMENT,2,0,0,0,0
222647,"TAQUERIA EL TAPATIO","2014-04-01 00:00:00",29.8306,-95.4107,"MEXICAN / HISPANIC",FAIL,4,Kitchen,19,0,0,0,1
222648,"LITTLE SCHOOLHOUSE ON ANTOINE","2013-11-01 00:00:00",29.8092,-95.4752,,PASS,2,KITCHEN,7,0,1,0,0
222668,"HIMALAYA RESTAURANT","2014-03-25 00:00:00",29.7158,-95.5007,"INDIAN / PAKISTANI",PASS,1,KITCHEN,2,0,0,0,0
222672,"STOP N IN","2014-04-09 00:00:00",29.7384,-95.4965,,PASS,1,Store,3,0,0,0,0
222677,"TEXAS COMMISSARY #2","2014-04-04 00:00:00",29.8538,-95.517,,PASS,1,"Total Establishment",1,0,0,0,0
222687,"RUSTIKA CAFE' & BAKERY","2014-03-13 00:00:00",29.7293,-95.4296,,FAIL,3,KITCHEN,10,0,0,0,0
222692,"TEJAS TACO HOUSE","2014-01-22 00:00:00",29.7118,-95.5505,,PASS,1,KITCHEN,4,0,0,0,0
222698,"TACO CABANA #259","2014-01-10 00:00:00",29.8318,-95.5647,"MEXICAN / HISPANIC",PASS,1,KITCHEN,1,0,0,0,0
222703,"ACADEMY OF ACCELERATED LEARNING","2013-10-21 00:00:00",29.7154,-95.4764,,PASS,1,Kitchen,2,0,0,0,0
222705,"NGUYEN NGO FRENCH CAFE","2013-07-21 00:00:00",29.7039,-95.5766,VIETNAMESE,PASS,2,Kitchen,6,0,0,0,0
222710,"CANYON CAFE ACQUISITION CO., LLC","2014-04-08 00:00:00",29.7408,-95.462,"LOCAL / CONTINENTAL",FAIL,4,Establishment,17,0,0,0,0
222897,"ROLANDS SWISS BAKERY","2013-11-12 00:00:00",29.785,-95.5254,,PASS,2,Bakery,5,0,0,0,0
222924,"MAYURI RESTAURANT","2014-01-14 00:00:00",29.7378,-95.4825,"INDIAN / PAKISTANI",PASS,2,"Total Establishment",7,0,0,0,0
222926,"ALMEDA SHELL","2013-10-28 00:00:00",29.7317,-95.3757,,PASS,1,Store,2,0,0,0,0
222932,"SMOOTHIE KING","2014-04-03 00:00:00",29.7316,-95.4687,"BEVERAGES, ETC.",PASS,2,Prep/Kitchen,10,0,1,0,0
222934,"ONE DOLLAR WORLD","2014-01-23 00:00:00",29.7055,-95.4812,,PASS,1,Retail,3,0,0,0,0
222939,"MK LIQUOR","2014-01-16 00:00:00",29.736,-95.612,,PASS,1,store,3,0,0,0,0
222952,"MED CENTER CONOCO SERVICE CENTER","2013-12-21 00:00:00",29.6927,-95.4135,,PASS,1,STORE,2,0,0,0,0
222974,"SESAME INN","2014-01-07 00:00:00",29.623,-95.2286,,PASS,2,KITCHEN,5,0,0,0,0
222978,"SUNNY'S FOOD STORE","2014-03-07 00:00:00",29.6345,-95.4113,"BEVERAGES, ETC.",PASS,3,GROCERY,12,0,0,1,0
222992,"U&C FOOD STORE","2013-10-14 00:00:00",29.7364,-95.2552,,PASS,1,ESTABLISHMENT,2,0,0,0,0
222998,"PEPPERTREE VEGGIE CUISINE","2013-12-21 00:00:00",29.7326,-95.4387,VEGETARIAN,PASS,1,Kitchen,4,0,0,0,0
223015,"TAQUERIA LAREDO","2014-04-03 00:00:00",29.7701,-95.4049,"MEXICAN / HISPANIC",PASS,2,"Total Establishment",5,0,0,0,0
223021,"ARANDAS BAKERY #3","2013-12-06 00:00:00",29.6515,-95.2502,,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
223024,"JGR TEXAS INVESTMENTS PRODUCE","2014-04-03 00:00:00",29.8091,-95.382,,PASS,2,warehouse,7,0,0,0,0
223267,"WALTRIP HIGH SCHOOL BAND PARENT CLUB","2013-11-12 00:00:00",29.8173,-95.4343,,PASS,1,0,1,0,0,0,0
223269,"NORTHLINE ADULT DAYCARE","2013-12-02 00:00:00",29.8218,-95.3787,,PASS,1,0,1,0,0,0,0
223270,"BEST MADE HAMBURGERS","2013-10-10 00:00:00",29.8407,-95.3368,,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
223273,"CVS PHARMACY #07231","2014-01-23 00:00:00",29.8035,-95.361,,PASS,1,Store,2,0,0,0,0
223277,"CENTER FOR SUCCESS & INDEPENT.","2014-04-10 00:00:00",29.8411,-95.4386,,PASS,1,KITCHEN,4,0,0,0,0
223281,"CHASE CALL CENTER CAFETERIA","2014-03-19 00:00:00",29.7851,-95.5384,,PASS,2,Cafeteria,6,0,0,0,0
223298,"BURGER KING","2014-03-24 00:00:00",29.7943,-95.5435,"BURGERS, ETC.",PASS,2,Restaurant,7,0,0,0,0
223299,"THING GA KARAOKE","2014-04-08 00:00:00",29.7943,-95.5365,,PASS,1,0,4,0,0,0,0
223304,"SICILY PIZZA & PASTA","2013-11-25 00:00:00",29.8475,-95.5038,ITALIAN,PASS,1,KITCHEN,2,0,0,0,0
223307,"SOUNDWAVES COFFEE BAR","2013-09-27 00:00:00",29.741,-95.3913,"BEVERAGES, ETC.",PASS,1,"Coffee Bar",2,0,0,0,0
223319,"SHERATON HOUSTON BROOKHOLLOW","2013-10-28 00:00:00",29.8041,-95.4508,"LOCAL / CONTINENTAL",PASS,1,ESTABLISHMENT,4,0,0,0,0
223322,WINGSTOP,"2013-12-02 00:00:00",29.6992,-95.2967,CHICKEN,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
223517,"TAQUERIA MOLINA-TACO LADY","2013-07-11 00:00:00",29.7349,-95.2998,,PASS,1,"7411 PARK PLACE",4,0,0,0,0
223639,"QUALITY INN & SUITES","2014-02-07 00:00:00",29.7766,-95.6445,,PASS,1,0,2,0,0,0,0
223658,"QUE POLLASO - GARCIA BROTHERS","2013-11-07 00:00:00",29.7065,-95.3094,,PASS,1,"7411 PARK PLACE",4,0,0,0,0
223684,"POLLO ASADO EL NORTENO- Della Carts","2013-12-10 00:00:00",29.7943,-95.5451,,PASS,1,"7411 Park Place",1,0,0,0,0
223726,"VIENG THAI MARKET","2013-08-15 00:00:00",29.8029,-95.4708,THAI,PASS,2,Restaurant,5,0,0,0,0
223731,"SPEEDY MART #2","2013-07-31 00:00:00",29.6748,-95.5573,,PASS,2,STORE,5,0,0,0,0
224178,MCDONALD'S,"2013-10-30 00:00:00",29.812,-95.4601,"BURGERS, ETC.",PASS,1,KITCHEN,1,0,0,0,0
224183,"ONE STOP MINI MARKET","2013-10-11 00:00:00",29.7002,-95.2897,,PASS,2,"TOTAL ESTABLISHMENT",5,0,0,0,0
224192,"SHORTY'S SPORTS BAR","2013-07-31 00:00:00",29.7408,-95.2893,,PASS,3,Bar,12,0,0,0,0
224206,"CHICKEN PLUS","2014-03-09 00:00:00",29.8187,-95.2844,CHICKEN,FAIL,3,"TOTAL ESTABLISHMENT",12,0,0,0,0
224215,"SONIC DRIVE-IN","2013-09-12 00:00:00",29.8499,-95.2625,"BURGERS, ETC.",PASS,1,Kitchen,3,0,0,0,0
224246,"KIRIN JAPANESE REST.","2013-12-30 00:00:00",29.9636,-95.5438,JAPANESE,PASS,2,"TOTAL FACILITY",5,0,0,0,0
224247,"PEI WEI ASIAN DINER","2013-12-26 00:00:00",30.0503,-95.2431,CHINESE,PASS,2,Kitchen,7,0,0,0,0
224264,"CRYSTAL FOOD MART","2014-02-17 00:00:00",29.841,-95.4668,"BEVERAGES, ETC.",PASS,3,0,10,0,0,0,0
224273,"COZY COFFEE SHOP","2013-11-08 00:00:00",29.7937,-95.3438,,PASS,1,Kitchen,2,0,0,0,0
224291,"PORT HOUSTON BAR & RESTAURANT SUPPLY","2014-03-18 00:00:00",29.7514,-95.2845,,PASS,1,"Bldg. A",2,0,0,0,0
224300,"BLUE MAGIC LOUNGE","2013-07-19 00:00:00",29.8606,-95.4385,,PASS,1,0,1,0,0,0,0
224303,"WINTERHAVEN HEALTH CARE CENTER","2014-03-05 00:00:00",29.8597,-95.4095,,PASS,2,KITCHEN,8,0,0,0,1
224328,"#7 STATION","2013-08-14 00:00:00",29.6253,-95.2855,,PASS,2,STORE,5,0,0,0,0
224346,"ERAWAN AUTHENTIC THAI CUISINE","2014-04-07 00:00:00",29.7502,-95.466,THAI,FAIL,3,KITCHEN,12,0,0,0,0
224355,"AIRPORT FOOD MART","2013-10-06 00:00:00",29.6578,-95.2888,OTHER,PASS,1,STORE,3,0,0,0,0
224360,"DARKHORSE TAVERN","2014-03-17 00:00:00",29.7682,-95.3809,,PASS,1,Bar,4,0,0,0,0
224361,"CVS PHARMACY #5840","2014-02-03 00:00:00",29.7569,-95.3981,,PASS,1,0,1,0,0,0,0
224367,"99 CENTS ONLY STORE 2830","2014-03-14 00:00:00",29.6276,-95.2325,,PASS,1,0,2,0,0,0,0
224369,"GORDITAS AGUAS CALIENTES","2014-02-07 00:00:00",29.6426,-95.2269,"MEXICAN / HISPANIC",PASS,1,"TOTAL EST.",3,0,0,0,0
224370,"LA CAMPERA","2013-11-14 00:00:00",29.822,-95.3826,,PASS,1,CHIPSProduction,4,0,0,0,0
224376,"GREATER ST MATTHEWS B.C PANTRY","2013-11-19 00:00:00",29.6735,-95.3457,,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
224381,"BARCENAS MEXICAN RESTAURANT","2014-04-15 00:00:00",29.6264,-95.2663,"MEXICAN / HISPANIC",FAIL,3,"TOTAL ESTABLISHMENT",12,0,0,0,0
224386,WINGSTOP,"2013-08-07 00:00:00",29.5738,-95.1086,CHICKEN,PASS,1,KITCHEN,2,0,0,0,0
224395,"MARCO'S MEXICAN BAR & GRILL","2013-12-02 00:00:00",29.6909,-95.4127,"MEXICAN / HISPANIC",PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
224422,"LITTLE CAESAR'S PIZZA #4575","2013-07-18 00:00:00",29.7175,-95.4765,,PASS,3,KITCHEN,10,0,0,0,0
224424,"DOUBLEDAVE'S PIZZA","2014-01-03 00:00:00",29.7362,-95.5987,PIZZA,PASS,1,Kitchen,1,0,0,0,0
224428,"TAQUERIA EL ALTENO","2013-10-22 00:00:00",29.7625,-95.2844,,PASS,2,food,5,0,0,0,0
224429,"YIN WALL CITY","2014-01-09 00:00:00",29.7047,-95.5548,CHINESE,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
224431,"SHIPLEY DONUTS","2013-11-05 00:00:00",29.7397,-95.501,,PASS,1,Kitchen,3,0,0,0,0
224437,"JACK IN THE BOX #3986","2014-01-23 00:00:00",29.7118,-95.4826,"BURGERS, ETC.",PASS,2,KITCHEN,5,0,0,0,0
224438,"DOLLAR GENERAL # 9646","2013-10-29 00:00:00",29.58,-95.5179,,PASS,1,STORE,4,0,0,0,0
224443,"QUIK FOOD STORE #14","2013-11-22 00:00:00",29.6815,-95.4798,,PASS,1,0,3,0,0,0,0
224449,"AHSAN'S FOOD MART","2014-02-06 00:00:00",29.768,-95.1966,,PASS,1,0,2,0,0,0,0
224453,"FOUNT VIEW CHEVRON","2013-10-01 00:00:00",29.7495,-95.4861,,PASS,1,Store,1,0,0,0,0
224457,"CVS PHARMACY #6242","2013-12-05 00:00:00",29.6764,-95.2902,,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
224459,MACY'S,"2014-01-24 00:00:00",29.5394,-95.1469,,PASS,1,0,1,0,0,0,0
224467,"CHURCH'S FRIED CHICKEN","2014-03-18 00:00:00",29.5576,-95.1175,CHICKEN,PASS,1,KITCHEN,2,0,0,0,0
224469,"HOME FOODS","2014-03-18 00:00:00",29.6752,-95.5507,,FAIL,3,"TOTAL ESTABLISHMENT",15,0,0,0,0
224470,"CVS PHARMACY # 6294","2014-03-27 00:00:00",29.8406,-95.4731,,PASS,1,0,2,0,0,0,0
224471,"HANMI, INC","2013-07-24 00:00:00",29.7209,-95.5093,,PASS,1,ESTABLISHMENT,1,0,0,0,0
224473,"McDONALD'S #5764","2013-12-19 00:00:00",32.7728,-96.8065,"BURGERS, ETC.",PASS,1,Store,4,0,0,0,0
224475,"LIFETIME FITNESS","2014-03-13 00:00:00",29.9667,-95.5461,DELI,PASS,1,ESTABLISHMENT,4,0,0,0,0
224482,"SANDWICH BOARD","2014-03-21 00:00:00",29.8138,-95.4661,,PASS,2,ESTABLISHMENT,5,0,0,0,0
224488,"AMILLES COFFEE","2014-03-20 00:00:00",29.7546,-95.3719,,PASS,2,0,6,0,0,0,0
224500,"BEST DONUTS","2013-10-23 00:00:00",30.0496,-95.234,,PASS,1,Kitchen,4,0,0,0,0
224507,"CVS/PHARMACY #07475","2014-01-02 00:00:00",30.0494,-95.2348,,PASS,1,0,1,0,0,0,0
224525,"SUPER K","2014-02-12 00:00:00",29.7293,-95.4843,,PASS,1,Store,2,0,0,0,0
224532,"JASMINE ASIAN CUISINE","2014-02-26 00:00:00",29.7047,-95.5552,,FAIL,3,"KITCHEN/FRONT SERVICE",11,0,0,0,0
224537,"LITTLE CAESAR'S PIZZA 4577","2014-04-11 00:00:00",29.9368,-95.3978,,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
224912,"ASHFORD MONTESSORI","2013-11-05 00:00:00",29.7304,-95.6058,,PASS,1,Kitchen,1,0,0,0,0
224951,"LA SABROSITA","2014-03-28 00:00:00",29.7118,-95.4826,"BEVERAGES, ETC.",PASS,1,GROCERY,2,0,0,0,0
224952,"MANENA'S PASTRY & DELI","2013-08-08 00:00:00",29.7369,-95.5709,DELI,PASS,1,KITCHEN,3,0,0,0,0
224961,"KALEIDOSCOPE KIDS","2014-01-07 00:00:00",29.72,-95.4681,,PASS,1,KITCHEN,1,0,0,0,0
224964,IKEA,"2014-02-23 00:00:00",29.7834,-95.4714,"LOCAL / CONTINENTAL",FAIL,3,"Total Establishment",14,0,0,0,0
224999,"ZEESHON C. STORE","2014-04-13 00:00:00",29.7158,-95.5821,"BEVERAGES, ETC.",PASS,2,"TOTAL ESTABLISHMENT",5,0,0,0,0
225158,"PEI WEI FRESH KITCHEN","2014-04-15 00:00:00",29.7564,-95.3981,CHINESE,PASS,2,"TOTAL FACILITY",6,0,0,1,0
225166,"TEXAS CHILDREN'S BEANSPROUT","2013-09-04 00:00:00",29.7073,-95.4018,,PASS,1,CONCESSION,4,0,0,0,0
225173,"CAPT'N BENNY'S HALF SHELL","2013-10-23 00:00:00",29.8253,-95.3961,SEAFOOD,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
225191,"TAMALES DONA TERE","2014-03-09 00:00:00",29.6919,-95.5332,"MEXICAN / HISPANIC",FAIL,3,KITCHEN,9,0,0,0,0
